game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2227547,2553,1,7.0,Kenny Shiels,370,1,8.0,Craig Brown,Home,0
2227548,465,0,11.0,Danny Lennon,903,1,4.0,Pat Fenlon,Home,0
2227548,903,1,4.0,Pat Fenlon,465,0,11.0,Danny Lennon,Away,1
2227552,903,2,6.0,Pat Fenlon,1519,2,9.0,Jackie McNamara,Away,0
2227552,1519,2,9.0,Jackie McNamara,903,2,6.0,Pat Fenlon,Home,0
2227554,370,3,9.0,Craig Brown,371,4,1.0,Neil Lennon,Away,0
2227554,371,4,1.0,Neil Lennon,370,3,9.0,Craig Brown,Home,1
2227556,903,1,6.0,Pat Fenlon,2578,3,4.0,Steve Lomas,Home,0
2227556,2578,3,4.0,Steve Lomas,903,1,6.0,Pat Fenlon,Away,1
2227557,43,0,11.0,Gary Locke,903,0,6.0,Pat Fenlon,Away,0
2227557,903,0,6.0,Pat Fenlon,43,0,11.0,Gary Locke,Home,0
2227560,370,0,9.0,Craig Brown,987,0,2.0,Stuart McCall,Home,0
2227560,987,0,2.0,Stuart McCall,370,0,9.0,Craig Brown,Away,0
2227569,370,0,9.0,Craig Brown,465,0,11.0,Danny Lennon,Home,0
2227569,465,0,11.0,Danny Lennon,370,0,9.0,Craig Brown,Away,0
2227571,903,0,4.0,Pat Fenlon,2759,1,9.0,Derek Adams,Away,0
2227571,2759,1,9.0,Derek Adams,903,0,4.0,Pat Fenlon,Home,1
2227574,370,1,7.0,Craig Brown,2578,3,5.0,Steve Lomas,Away,0
2227574,2578,3,5.0,Steve Lomas,370,1,7.0,Craig Brown,Home,1
2227581,370,0,5.0,Craig Brown,903,0,4.0,Pat Fenlon,Home,0
2227581,903,0,4.0,Pat Fenlon,370,0,5.0,Craig Brown,Away,0
2227585,370,0,5.0,Craig Brown,2451,3,2.0,Terry Butcher,Away,0
2227585,2451,3,2.0,Terry Butcher,370,0,5.0,Craig Brown,Home,1
2227587,903,1,9.0,Pat Fenlon,2451,2,3.0,Terry Butcher,Home,0
2227587,2451,2,3.0,Terry Butcher,903,1,9.0,Pat Fenlon,Away,1
2227594,371,3,1.0,Neil Lennon,903,0,9.0,Pat Fenlon,Home,1
2227594,903,0,9.0,Pat Fenlon,371,3,1.0,Neil Lennon,Away,0
2229332,16,1,,Jürgen Klopp,27,2,,Jupp Heynckes,Away,0
2229332,27,2,,Jupp Heynckes,16,1,,Jürgen Klopp,Home,1
2229835,595,3,2.0,Frédéric Hantz,750,2,13.0,Eric Hély,Away,1
2229835,750,2,13.0,Eric Hély,595,3,2.0,Frédéric Hantz,Home,0
2229836,273,0,16.0,Frédéric Antonetti,1041,1,5.0,Rémi Garde,Home,0
2229836,1041,1,5.0,Rémi Garde,273,0,16.0,Frédéric Antonetti,Away,1
2229838,1041,4,1.0,Rémi Garde,1095,1,20.0,Jean-Marc Furlan,Home,1
2229838,1095,1,20.0,Jean-Marc Furlan,1041,4,1.0,Rémi Garde,Away,0
2229839,583,2,9.0,Carlo Ancelotti,1158,2,10.0,Christian Gourcuff,Home,0
2229839,1158,2,10.0,Christian Gourcuff,583,2,9.0,Carlo Ancelotti,Away,0
2229848,969,1,13.0,René Girard,1158,2,5.0,Christian Gourcuff,Away,0
2229848,1158,2,5.0,Christian Gourcuff,969,1,13.0,René Girard,Home,1
2229922,172,0,15.0,Yannick Ferrera,2282,1,1.0,Georges Leekens,Home,0
2229922,2282,1,1.0,Georges Leekens,172,0,15.0,Yannick Ferrera,Away,1
2230141,148,1,14.0,André Villas-Boas,762,2,6.0,Alan Pardew,Away,0
2230141,762,2,6.0,Alan Pardew,148,1,14.0,André Villas-Boas,Home,1
2230142,379,1,8.0,Sam Allardyce,405,0,15.0,Paul Lambert,Home,1
2230142,405,0,15.0,Paul Lambert,379,1,8.0,Sam Allardyce,Away,0
2230143,512,1,9.0,Tony Pulis,1032,1,10.0,Brian McDermott,Away,0
2230143,1032,1,10.0,Brian McDermott,512,1,9.0,Tony Pulis,Home,0
2230144,29,1,7.0,David Moyes,985,0,16.0,Sir Alex Ferguson,Home,1
2230144,985,0,16.0,Sir Alex Ferguson,29,1,7.0,David Moyes,Away,0
2230147,931,5,1.0,Martin Jol,1123,0,20.0,Chris Hughton,Home,1
2230147,1123,0,20.0,Chris Hughton,931,5,1.0,Martin Jol,Away,0
2230148,631,2,4.0,Roberto Di Matteo,1071,0,17.0,Roberto Martínez,Away,1
2230148,1071,0,17.0,Roberto Martínez,631,2,4.0,Roberto Di Matteo,Home,0
2230149,31,0,18.0,Brendan Rodgers,984,3,3.0,Steve Clarke,Away,0
2230149,984,3,3.0,Steve Clarke,31,0,18.0,Brendan Rodgers,Home,1
2230285,370,0,10.0,Craig Brown,371,1,3.0,Neil Lennon,Away,0
2230285,371,1,3.0,Neil Lennon,370,0,10.0,Craig Brown,Home,1
2230286,903,0,12.0,Pat Fenlon,1519,3,1.0,Peter Houston,Away,0
2230286,1519,3,1.0,Peter Houston,903,0,12.0,Pat Fenlon,Home,1
2231384,15,3,3.0,Sascha Lewandowski,18,3,8.0,Lucien Favre,Away,0
2231384,18,3,8.0,Lucien Favre,15,3,3.0,Sascha Lewandowski,Home,0
2231385,42,4,3.0,Mirko Slomka,82,0,12.0,Felix Magath,Away,1
2231385,82,0,12.0,Felix Magath,42,4,3.0,Mirko Slomka,Home,0
2231386,24,4,2.0,Armin Veh,533,0,17.0,Markus Babbel,Away,1
2231386,533,0,17.0,Markus Babbel,24,4,2.0,Armin Veh,Home,0
2231387,4,1,7.0,Dieter Hecking,16,1,6.0,Jürgen Klopp,Home,0
2231387,16,1,6.0,Jürgen Klopp,4,1,7.0,Dieter Hecking,Away,0
2231388,39,0,13.0,Thomas Tuchel,65,1,11.0,Mike Büskens,Home,0
2231388,65,1,11.0,Mike Büskens,39,0,13.0,Thomas Tuchel,Away,1
2231389,18,0,8.0,Lucien Favre,38,0,5.0,Norbert Meier,Away,0
2231389,38,0,5.0,Norbert Meier,18,0,8.0,Lucien Favre,Home,0
2231390,41,0,15.0,Thorsten Fink,86,2,10.0,Thomas Schaaf,Away,0
2231390,86,2,10.0,Thomas Schaaf,41,0,15.0,Thorsten Fink,Home,1
2231391,33,3,4.0,Huub Stevens,167,1,16.0,Markus Weinzierl,Home,1
2231391,167,1,16.0,Markus Weinzierl,33,3,4.0,Huub Stevens,Away,0
2231392,15,2,9.0,Sascha Lewandowski,60,0,14.0,Christian Streich,Home,1
2231392,60,0,14.0,Christian Streich,15,2,9.0,Sascha Lewandowski,Away,0
2231393,27,6,1.0,Jupp Heynckes,79,1,18.0,Bruno Labbadia,Home,1
2231393,79,1,18.0,Bruno Labbadia,27,6,1.0,Jupp Heynckes,Away,0
2231394,4,0,12.0,Dieter Hecking,79,2,15.0,Bruno Labbadia,Home,0
2231394,79,2,15.0,Bruno Labbadia,4,0,12.0,Dieter Hecking,Away,1
2231395,27,2,1.0,Jupp Heynckes,86,0,8.0,Thomas Schaaf,Away,1
2231395,86,0,8.0,Thomas Schaaf,27,2,1.0,Jupp Heynckes,Home,0
2231397,33,2,4.0,Huub Stevens,38,2,6.0,Norbert Meier,Away,0
2231397,38,2,6.0,Norbert Meier,33,2,4.0,Huub Stevens,Home,0
2231398,24,2,2.0,Armin Veh,60,1,14.0,Christian Streich,Home,1
2231398,60,1,14.0,Christian Streich,24,2,2.0,Armin Veh,Away,0
2231399,41,1,10.0,Thorsten Fink,42,0,5.0,Mirko Slomka,Home,1
2231399,42,0,5.0,Mirko Slomka,41,1,10.0,Thorsten Fink,Away,0
2231400,4,1,9.0,Dieter Hecking,42,4,3.0,Mirko Slomka,Away,0
2231400,42,4,3.0,Mirko Slomka,4,1,9.0,Dieter Hecking,Home,1
2231401,15,3,8.0,Sascha Lewandowski,167,1,18.0,Markus Weinzierl,Away,1
2231401,167,1,18.0,Markus Weinzierl,15,3,8.0,Sascha Lewandowski,Home,0
2231402,27,2,1.0,Jupp Heynckes,533,0,13.0,Markus Babbel,Home,1
2231402,533,0,13.0,Markus Babbel,27,2,1.0,Jupp Heynckes,Away,0
2231403,16,3,6.0,Jürgen Klopp,24,3,2.0,Armin Veh,Away,0
2231403,24,3,2.0,Armin Veh,16,3,6.0,Jürgen Klopp,Home,0
2231404,38,2,5.0,Norbert Meier,65,0,16.0,Mike Büskens,Away,1
2231404,65,0,16.0,Mike Büskens,38,2,5.0,Norbert Meier,Home,0
2231405,79,0,17.0,Bruno Labbadia,533,3,11.0,Markus Babbel,Home,0
2231405,533,3,11.0,Markus Babbel,79,0,17.0,Bruno Labbadia,Away,1
2231406,33,3,3.0,Huub Stevens,82,0,17.0,Felix Magath,Home,1
2231406,82,0,17.0,Felix Magath,33,3,3.0,Huub Stevens,Away,0
2231407,15,2,7.0,Sascha Lewandowski,65,0,17.0,Mike Büskens,Home,1
2231407,65,0,17.0,Mike Büskens,15,2,7.0,Sascha Lewandowski,Away,0
2231408,16,5,3.0,Jürgen Klopp,18,0,13.0,Lucien Favre,Home,1
2231408,18,0,13.0,Lucien Favre,16,5,3.0,Jürgen Klopp,Away,0
2231409,65,1,14.0,Mike Büskens,82,1,10.0,Felix Magath,Away,0
2231409,82,1,10.0,Felix Magath,65,1,14.0,Mike Büskens,Home,0
2231410,15,1,13.0,Sascha Lewandowski,18,1,9.0,Lucien Favre,Home,0
2231410,18,1,9.0,Lucien Favre,15,1,13.0,Sascha Lewandowski,Away,0
2231411,39,2,11.0,Thomas Tuchel,82,0,16.0,Felix Magath,Away,1
2231411,82,0,16.0,Felix Magath,39,2,11.0,Thomas Tuchel,Home,0
2231412,27,3,1.0,Jupp Heynckes,82,0,13.0,Felix Magath,Home,1
2231412,82,0,13.0,Felix Magath,27,3,1.0,Jupp Heynckes,Away,0
2231413,79,2,17.0,Bruno Labbadia,86,2,11.0,Thomas Schaaf,Away,0
2231413,86,2,11.0,Thomas Schaaf,79,2,17.0,Bruno Labbadia,Home,0
2231414,16,2,4.0,Jürgen Klopp,41,3,15.0,Thorsten Fink,Away,0
2231414,41,3,15.0,Thorsten Fink,16,2,4.0,Jürgen Klopp,Home,1
2231415,60,5,8.0,Christian Streich,533,3,18.0,Markus Babbel,Home,1
2231415,533,3,18.0,Markus Babbel,60,5,8.0,Christian Streich,Away,0
2231416,38,0,7.0,Norbert Meier,79,0,16.0,Bruno Labbadia,Away,0
2231416,79,0,16.0,Bruno Labbadia,38,0,7.0,Norbert Meier,Home,0
2231417,18,2,10.0,Lucien Favre,41,2,14.0,Thorsten Fink,Home,0
2231417,41,2,14.0,Thorsten Fink,18,2,10.0,Lucien Favre,Away,0
2231418,38,0,7.0,Norbert Meier,60,0,8.0,Christian Streich,Home,0
2231418,60,0,8.0,Christian Streich,38,0,7.0,Norbert Meier,Away,0
2231419,4,3,6.0,Dieter Hecking,18,2,9.0,Lucien Favre,Away,1
2231419,18,2,9.0,Lucien Favre,4,3,6.0,Dieter Hecking,Home,0
2231420,42,1,3.0,Mirko Slomka,533,3,16.0,Markus Babbel,Away,0
2231420,533,3,16.0,Markus Babbel,42,1,3.0,Mirko Slomka,Home,1
2231421,82,0,10.0,Felix Magath,167,0,15.0,Markus Weinzierl,Away,0
2231421,167,0,15.0,Markus Weinzierl,82,0,10.0,Felix Magath,Home,0
2231422,33,2,4.0,Huub Stevens,65,0,13.0,Mike Büskens,Away,1
2231422,65,0,13.0,Mike Büskens,33,2,4.0,Huub Stevens,Home,0
2231423,27,2,1.0,Jupp Heynckes,33,0,5.0,Huub Stevens,Away,1
2231423,33,0,5.0,Huub Stevens,27,2,1.0,Jupp Heynckes,Home,0
2231424,24,3,2.0,Armin Veh,41,2,17.0,Thorsten Fink,Home,1
2231424,41,2,17.0,Thorsten Fink,24,3,2.0,Armin Veh,Away,0
2231425,42,3,3.0,Mirko Slomka,86,2,11.0,Thomas Schaaf,Home,1
2231425,86,2,11.0,Thomas Schaaf,42,3,3.0,Mirko Slomka,Away,0
2231426,4,1,6.0,Dieter Hecking,24,2,2.0,Armin Veh,Home,0
2231426,24,2,2.0,Armin Veh,4,1,6.0,Dieter Hecking,Away,1
2231427,39,2,12.0,Thomas Tuchel,167,0,18.0,Markus Weinzierl,Home,1
2231427,167,0,18.0,Markus Weinzierl,39,2,12.0,Thomas Tuchel,Away,0
2231428,15,0,12.0,Sascha Lewandowski,16,3,5.0,Jürgen Klopp,Away,0
2231428,16,3,5.0,Jürgen Klopp,15,0,12.0,Sascha Lewandowski,Home,1
2231429,27,3,1.0,Jupp Heynckes,39,1,14.0,Thomas Tuchel,Home,1
2231429,39,1,14.0,Thomas Tuchel,27,3,1.0,Jupp Heynckes,Away,0
2231430,38,0,7.0,Norbert Meier,39,1,9.0,Thomas Tuchel,Away,0
2231430,39,1,9.0,Thomas Tuchel,38,0,7.0,Norbert Meier,Home,1
2231431,41,1,8.0,Thorsten Fink,65,0,18.0,Mike Büskens,Away,1
2231431,65,0,18.0,Mike Büskens,41,1,8.0,Thorsten Fink,Home,0
2231432,86,1,12.0,Thomas Schaaf,167,3,16.0,Markus Weinzierl,Away,0
2231432,167,3,16.0,Markus Weinzierl,86,1,12.0,Thomas Schaaf,Home,1
2231433,18,2,10.0,Lucien Favre,24,0,2.0,Armin Veh,Home,1
2231433,24,0,2.0,Armin Veh,18,2,10.0,Lucien Favre,Away,0
2231434,4,0,14.0,Dieter Hecking,60,3,11.0,Christian Streich,Away,0
2231434,60,3,11.0,Christian Streich,4,0,14.0,Dieter Hecking,Home,1
2231435,16,1,4.0,Jürgen Klopp,42,1,5.0,Mirko Slomka,Away,0
2231435,42,1,5.0,Mirko Slomka,16,1,4.0,Jürgen Klopp,Home,0
2231436,15,2,6.0,Sascha Lewandowski,79,2,15.0,Bruno Labbadia,Away,0
2231436,79,2,15.0,Bruno Labbadia,15,2,6.0,Sascha Lewandowski,Home,0
2231437,60,1,12.0,Christian Streich,86,2,7.0,Thomas Schaaf,Home,0
2231437,86,2,7.0,Thomas Schaaf,60,1,12.0,Christian Streich,Away,1
2231438,33,3,4.0,Huub Stevens,39,0,15.0,Thomas Tuchel,Home,1
2231438,39,0,15.0,Thomas Tuchel,33,3,4.0,Huub Stevens,Away,0
2231439,33,1,4.0,Huub Stevens,41,3,8.0,Thorsten Fink,Away,0
2231439,41,3,8.0,Thorsten Fink,33,1,4.0,Huub Stevens,Home,1
2231440,27,2,1.0,Jupp Heynckes,60,0,10.0,Christian Streich,Away,1
2231440,60,0,10.0,Christian Streich,27,2,1.0,Jupp Heynckes,Home,0
2231441,4,4,13.0,Dieter Hecking,533,2,16.0,Markus Babbel,Home,1
2231441,533,2,16.0,Markus Babbel,4,4,13.0,Dieter Hecking,Away,0
2231442,18,1,10.0,Lucien Favre,33,1,4.0,Huub Stevens,Away,0
2231442,33,1,4.0,Huub Stevens,18,1,10.0,Lucien Favre,Home,0
2231443,4,0,14.0,Dieter Hecking,15,1,2.0,Sascha Lewandowski,Away,0
2231443,15,1,2.0,Sascha Lewandowski,4,0,14.0,Dieter Hecking,Home,1
2231444,15,4,2.0,Sascha Lewandowski,86,1,12.0,Thomas Schaaf,Away,1
2231444,86,1,12.0,Thomas Schaaf,15,4,2.0,Sascha Lewandowski,Home,0
2231445,24,1,5.0,Armin Veh,39,3,7.0,Thomas Tuchel,Home,0
2231445,39,3,7.0,Thomas Tuchel,24,1,5.0,Armin Veh,Away,1
2231446,16,1,3.0,Jürgen Klopp,27,1,1.0,Jupp Heynckes,Away,0
2231446,27,1,1.0,Jupp Heynckes,16,1,3.0,Jürgen Klopp,Home,0
2231447,39,2,6.0,Thomas Tuchel,42,1,12.0,Mirko Slomka,Home,1
2231447,42,1,12.0,Mirko Slomka,39,2,6.0,Thomas Tuchel,Away,0
2231448,33,2,2.0,Huub Stevens,86,1,9.0,Thomas Schaaf,Home,1
2231448,86,1,9.0,Thomas Schaaf,33,2,2.0,Huub Stevens,Away,0
2231449,86,4,8.0,Thomas Schaaf,533,1,16.0,Markus Babbel,Away,1
2231449,533,1,16.0,Markus Babbel,86,4,8.0,Thomas Schaaf,Home,0
2231451,41,1,9.0,Thorsten Fink,82,1,15.0,Lorenz-Günther Köstner,Away,0
2231451,82,1,15.0,Lorenz-Günther Köstner,41,1,9.0,Thorsten Fink,Home,0
2231452,82,1,13.0,Lorenz-Günther Köstner,86,1,7.0,Thomas Schaaf,Home,0
2231452,86,1,7.0,Thomas Schaaf,82,1,13.0,Lorenz-Günther Köstner,Away,0
2231453,24,1,4.0,Armin Veh,33,1,3.0,Huub Stevens,Away,0
2231453,33,1,3.0,Huub Stevens,24,1,4.0,Armin Veh,Home,0
2231454,60,3,6.0,Christian Streich,79,0,12.0,Bruno Labbadia,Home,1
2231454,79,0,12.0,Bruno Labbadia,60,3,6.0,Christian Streich,Away,0
2231455,65,0,18.0,Mike Büskens,79,1,7.0,Bruno Labbadia,Home,0
2231455,79,1,7.0,Bruno Labbadia,65,0,18.0,Mike Büskens,Away,1
2231456,24,0,5.0,Armin Veh,38,4,13.0,Norbert Meier,Away,0
2231456,38,4,13.0,Norbert Meier,24,0,5.0,Armin Veh,Home,1
2231457,15,2,5.0,Sascha Lewandowski,533,1,16.0,Markus Babbel,Away,1
2231457,533,1,16.0,Markus Babbel,15,2,5.0,Sascha Lewandowski,Home,0
2231458,24,4,3.0,Armin Veh,167,2,18.0,Markus Weinzierl,Home,1
2231458,167,2,18.0,Markus Weinzierl,24,4,3.0,Armin Veh,Away,0
2231459,27,5,1.0,Jupp Heynckes,42,0,8.0,Mirko Slomka,Home,1
2231459,42,0,8.0,Mirko Slomka,27,5,1.0,Jupp Heynckes,Away,0
2231460,39,0,8.0,Thomas Tuchel,41,1,9.0,Thorsten Fink,Away,0
2231460,41,1,9.0,Thorsten Fink,39,0,8.0,Thomas Tuchel,Home,1
2231461,82,3,13.0,Lorenz-Günther Köstner,533,1,14.0,Markus Babbel,Away,1
2231461,533,1,14.0,Markus Babbel,82,3,13.0,Lorenz-Günther Köstner,Home,0
2231462,18,2,9.0,Lucien Favre,82,0,15.0,Lorenz-Günther Köstner,Home,1
2231462,82,0,15.0,Lorenz-Günther Köstner,18,2,9.0,Lucien Favre,Away,0
2231463,16,1,3.0,Jürgen Klopp,38,1,14.0,Norbert Meier,Home,0
2231463,38,1,14.0,Norbert Meier,16,1,3.0,Jürgen Klopp,Away,0
2231464,42,2,6.0,Mirko Slomka,65,0,17.0,Mike Büskens,Home,1
2231464,65,0,17.0,Mike Büskens,42,2,6.0,Mirko Slomka,Away,0
2231465,79,2,11.0,Bruno Labbadia,167,1,18.0,Markus Weinzierl,Home,1
2231465,167,1,18.0,Markus Weinzierl,79,2,11.0,Bruno Labbadia,Away,0
2231466,16,2,2.0,Jürgen Klopp,39,1,9.0,Thomas Tuchel,Away,1
2231466,39,1,9.0,Thomas Tuchel,16,2,2.0,Jürgen Klopp,Home,0
2231467,38,2,14.0,Norbert Meier,41,0,10.0,Thorsten Fink,Home,1
2231467,41,0,10.0,Thorsten Fink,38,2,14.0,Norbert Meier,Away,0
2231468,18,1,11.0,Lucien Favre,167,1,18.0,Markus Weinzierl,Away,0
2231468,167,1,18.0,Markus Weinzierl,18,1,11.0,Lucien Favre,Home,0
2231469,4,0,15.0,Dieter Hecking,65,0,17.0,Mike Büskens,Away,0
2231469,65,0,17.0,Mike Büskens,4,0,15.0,Dieter Hecking,Home,0
2231470,15,1,5.0,Sascha Lewandowski,82,3,16.0,Lorenz-Günther Köstner,Away,0
2231470,82,3,16.0,Lorenz-Günther Köstner,15,1,5.0,Sascha Lewandowski,Home,1
2231471,4,1,15.0,Dieter Hecking,39,2,7.0,Thomas Tuchel,Away,0
2231471,39,2,7.0,Thomas Tuchel,4,1,15.0,Dieter Hecking,Home,1
2231472,27,3,1.0,Jupp Heynckes,41,0,9.0,Thorsten Fink,Away,1
2231472,41,0,9.0,Thorsten Fink,27,3,1.0,Jupp Heynckes,Home,0
2231473,16,3,4.0,Jürgen Klopp,167,1,18.0,Markus Weinzierl,Away,1
2231473,167,1,18.0,Markus Weinzierl,16,3,4.0,Jürgen Klopp,Home,0
2231474,41,0,10.0,Thorsten Fink,60,0,11.0,Christian Streich,Away,0
2231474,60,0,11.0,Christian Streich,41,0,10.0,Thorsten Fink,Home,0
2231475,24,0,3.0,Armin Veh,27,2,1.0,Jupp Heynckes,Away,0
2231475,27,2,1.0,Jupp Heynckes,24,0,3.0,Armin Veh,Home,1
2231476,24,1,3.0,Armin Veh,65,1,17.0,Mike Büskens,Home,0
2231476,65,1,17.0,Mike Büskens,24,1,3.0,Armin Veh,Away,0
2231477,15,2,5.0,Sascha Lewandowski,33,0,2.0,Huub Stevens,Home,1
2231477,33,0,2.0,Huub Stevens,15,2,5.0,Sascha Lewandowski,Away,0
2231478,42,4,6.0,Mirko Slomka,79,2,12.0,Bruno Labbadia,Away,1
2231478,79,2,12.0,Bruno Labbadia,42,4,6.0,Mirko Slomka,Home,0
2231479,4,1,15.0,Dieter Hecking,27,1,1.0,Jupp Heynckes,Home,0
2231479,27,1,1.0,Jupp Heynckes,4,1,15.0,Dieter Hecking,Away,0
2231480,42,1,6.0,Mirko Slomka,60,2,10.0,Christian Streich,Home,0
2231480,60,2,10.0,Christian Streich,42,1,6.0,Mirko Slomka,Away,1
2231481,38,1,16.0,Norbert Meier,86,2,7.0,Thomas Schaaf,Away,0
2231481,86,2,7.0,Thomas Schaaf,38,1,16.0,Norbert Meier,Home,1
2231482,18,4,8.0,Lucien Favre,65,2,17.0,Mike Büskens,Away,1
2231482,65,2,17.0,Mike Büskens,18,4,8.0,Lucien Favre,Home,0
2231483,38,1,14.0,Norbert Meier,533,1,13.0,Markus Babbel,Home,0
2231483,533,1,13.0,Markus Babbel,38,1,14.0,Norbert Meier,Away,0
2231484,65,1,18.0,Mike Büskens,86,1,11.0,Thomas Schaaf,Home,0
2231484,86,1,11.0,Thomas Schaaf,65,1,18.0,Mike Büskens,Away,0
2231485,16,3,4.0,Jürgen Klopp,65,1,17.0,Mike Büskens,Home,1
2231485,65,1,17.0,Mike Büskens,16,3,4.0,Jürgen Klopp,Away,0
2231486,41,2,7.0,Thorsten Fink,167,0,17.0,Markus Weinzierl,Away,1
2231486,167,0,17.0,Markus Weinzierl,41,2,7.0,Thorsten Fink,Home,0
2231487,18,1,11.0,Lucien Favre,79,2,12.0,Bruno Labbadia,Home,0
2231487,79,2,12.0,Bruno Labbadia,18,1,11.0,Lucien Favre,Away,1
2231488,16,2,4.0,Jürgen Klopp,60,0,12.0,Christian Streich,Away,1
2231488,60,0,12.0,Christian Streich,16,2,4.0,Jürgen Klopp,Home,0
2231489,24,1,3.0,Armin Veh,79,2,8.0,Bruno Labbadia,Away,0
2231489,79,2,8.0,Bruno Labbadia,24,1,3.0,Armin Veh,Home,1
2231490,18,3,9.0,Lucien Favre,42,2,10.0,Mirko Slomka,Away,1
2231490,42,2,10.0,Mirko Slomka,18,3,9.0,Lucien Favre,Home,0
2231491,4,0,15.0,Dieter Hecking,33,1,2.0,Huub Stevens,Away,0
2231491,33,1,2.0,Huub Stevens,4,0,15.0,Dieter Hecking,Home,1
2231492,39,3,6.0,Thomas Tuchel,533,0,14.0,Markus Babbel,Home,1
2231492,533,0,14.0,Markus Babbel,39,3,6.0,Thomas Tuchel,Away,0
2231493,42,2,6.0,Mirko Slomka,167,0,18.0,Markus Weinzierl,Home,1
2231493,167,0,18.0,Markus Weinzierl,42,2,6.0,Mirko Slomka,Away,0
2231494,15,2,5.0,Sascha Lewandowski,27,1,1.0,Jupp Heynckes,Away,1
2231494,27,1,1.0,Jupp Heynckes,15,2,5.0,Sascha Lewandowski,Home,0
2231495,15,3,4.0,Sascha Lewandowski,38,2,15.0,Norbert Meier,Home,1
2231495,38,2,15.0,Norbert Meier,15,3,4.0,Sascha Lewandowski,Away,0
2231496,4,1,14.0,Dieter Hecking,82,0,16.0,Lorenz-Günther Köstner,Home,1
2231496,82,0,16.0,Lorenz-Günther Köstner,4,1,14.0,Dieter Hecking,Away,0
2231497,33,2,2.0,Huub Stevens,533,3,13.0,Markus Babbel,Away,0
2231497,533,3,13.0,Markus Babbel,33,2,2.0,Huub Stevens,Home,1
2231498,39,1,8.0,Thomas Tuchel,86,2,7.0,Thomas Schaaf,Away,0
2231498,86,2,7.0,Thomas Schaaf,39,1,8.0,Thomas Tuchel,Home,1
2231499,18,1,11.0,Lucien Favre,60,1,12.0,Christian Streich,Home,0
2231499,60,1,12.0,Christian Streich,18,1,11.0,Lucien Favre,Away,0
2231500,38,1,13.0,Norbert Meier,82,4,16.0,Lorenz-Günther Köstner,Home,0
2231500,82,4,16.0,Lorenz-Günther Köstner,38,1,13.0,Norbert Meier,Away,1
2231501,24,3,2.0,Armin Veh,42,1,6.0,Mirko Slomka,Home,1
2231501,42,1,6.0,Mirko Slomka,24,3,2.0,Armin Veh,Away,0
2231502,27,5,1.0,Jupp Heynckes,38,0,11.0,Norbert Meier,Away,1
2231502,38,0,11.0,Norbert Meier,27,5,1.0,Jupp Heynckes,Home,0
2231503,16,0,5.0,Jürgen Klopp,79,0,10.0,Bruno Labbadia,Home,0
2231503,79,0,10.0,Bruno Labbadia,16,0,5.0,Jürgen Klopp,Away,0
2231504,16,1,4.0,Jürgen Klopp,33,2,3.0,Huub Stevens,Home,0
2231504,33,2,3.0,Huub Stevens,16,1,4.0,Jürgen Klopp,Away,1
2231505,41,0,10.0,Thorsten Fink,79,1,12.0,Bruno Labbadia,Home,0
2231505,79,1,12.0,Bruno Labbadia,41,0,10.0,Thorsten Fink,Away,1
2231506,65,3,17.0,Mike Büskens,533,3,14.0,Markus Babbel,Away,0
2231506,533,3,14.0,Markus Babbel,65,3,17.0,Mike Büskens,Home,0
2231507,15,2,2.0,Sascha Lewandowski,42,3,10.0,Mirko Slomka,Away,0
2231507,42,3,10.0,Mirko Slomka,15,2,2.0,Sascha Lewandowski,Home,1
2231508,4,2,13.0,Dieter Hecking,38,0,15.0,Norbert Meier,Home,1
2231508,38,0,15.0,Norbert Meier,4,2,13.0,Dieter Hecking,Away,0
2231509,33,1,5.0,Huub Stevens,79,3,6.0,Bruno Labbadia,Away,0
2231509,79,3,6.0,Bruno Labbadia,33,1,5.0,Huub Stevens,Home,1
2231510,60,1,9.0,Christian Streich,65,0,18.0,Mike Büskens,Home,1
2231510,65,0,18.0,Mike Büskens,60,1,9.0,Christian Streich,Away,0
2231511,15,2,5.0,Sascha Lewandowski,39,2,8.0,Thomas Tuchel,Home,0
2231511,39,2,8.0,Thomas Tuchel,15,2,5.0,Sascha Lewandowski,Away,0
2231512,4,0,15.0,Dieter Hecking,167,0,16.0,Markus Weinzierl,Home,0
2231512,167,0,16.0,Markus Weinzierl,4,0,15.0,Dieter Hecking,Away,0
2231513,60,2,7.0,Christian Streich,82,0,18.0,Felix Magath,Away,1
2231513,82,0,18.0,Felix Magath,60,2,7.0,Christian Streich,Home,0
2231514,18,0,13.0,Lucien Favre,86,4,9.0,Thomas Schaaf,Away,0
2231514,86,4,9.0,Thomas Schaaf,18,0,13.0,Lucien Favre,Home,1
2231515,24,4,4.0,Armin Veh,86,1,12.0,Thomas Schaaf,Home,1
2231515,86,1,12.0,Thomas Schaaf,24,4,4.0,Armin Veh,Away,0
2231516,18,1,8.0,Lucien Favre,27,1,1.0,Jupp Heynckes,Away,0
2231516,27,1,1.0,Jupp Heynckes,18,1,8.0,Lucien Favre,Home,0
2231517,41,2,7.0,Thorsten Fink,533,0,16.0,Frank Kramer,Home,1
2231517,533,0,16.0,Frank Kramer,41,2,7.0,Thorsten Fink,Away,0
2231518,4,1,14.0,Dieter Hecking,86,1,12.0,Thomas Schaaf,Away,0
